time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.1779920656,-0.236336145306,11.9632297395,6.22286348617,0.0511120088514,0.0,-0.419428103388,-0.535925991894,2.67797687945,-0.0341032905675,0.00659796918695,0.0,441.02508842752724,441.1320065874076,442.1144304031579,440.69550083316307
1.3800000000000008,-0.204342843839,-0.269896712536,12.1292744582,6.22037076463,0.0515627118566,0.0,-0.458959816392,-0.582986207153,2.85638190076,-0.06374614739,0.00927934952778,0.0,467.56464994260574,467.77338368917793,470.86951401869277,468.5696987198211
1.4400000000000008,-0.23277762179,-0.305978944995,12.300234335,6.21619226679,0.0522365136559,0.0,-0.488923552949,-0.620097616162,2.8422767161,-0.0852940349714,0.0148708091876,0.0,406.83673892149903,407.33697224985735,410.5033925726064,408.58241394608575
1.5000000000000009,-0.263241676085,-0.344646524057,12.4744855328,6.21126163493,0.0533691796086,0.0,-0.5266391683,-0.669331903005,2.96571754764,-0.076580028148,0.0258809614544,0.0,452.6967625174531,453.5817888598216,452.5864837323689,453.2819191535323
1.560000000000001,-0.295886992576,-0.386224664421,12.6541096719,6.20691879862,0.0548121537422,0.0,-0.561676593632,-0.717024128386,3.02154460205,-0.0650868151803,0.020109692164,0.0,432.79465106686234,432.30871164236805,431.9076670170632,432.87165997696263
1.620000000000001,-0.33068881634,-0.430784363643,12.83755764,6.20298163102,0.0556598558178,0.0,-0.598481576896,-0.768671961954,3.09313436795,-0.0667060671036,-0.00185397925283,0.0,438.2875358346547,436.45816929687936,438.6852479623175,438.5475184644737
1.680000000000001,-0.36784365739,-0.478713561068,13.0276514595,6.19922958263,0.0554369661355,0.0,-0.639976027595,-0.829362063968,3.24284665097,-0.0552815013016,-0.00772390013831,0.0,462.88854894733083,462.42645203296985,462.57281932959955,463.46892436114933
1.740000000000001,-0.407418292533,-0.530267402143,13.2255545947,6.19602679846,0.055111927279,0.0,-0.679124769235,-0.889415981786,3.35354696005,-0.0498256505044,-0.0011626921747,0.0,451.60349275205306,452.1325248425242,451.6580359342336,452.0960230921747
1.8000000000000012,-0.449340589417,-0.585496089151,13.4301408073,6.19342709067,0.0553194890704,0.0,-0.718279768812,-0.951805575332,3.46559873491,-0.0327634740776,0.0113907789974,0.0,452.4726252307385,453.4821167931959,452.5129567666558,453.8833307430735
1.8600000000000012,-0.493670239347,-0.644602175185,13.6423369279,6.1912190912,0.0556091958116,0.0,-0.759413700477,-1.01858988483,3.60710484949,-0.0464265271031,-0.0134317655139,0.0,463.5086967206475,461.5536785320077,463.8772881512508,462.80247998272023
1.9200000000000013,-0.540395318302,-0.707644499113,13.8616762892,6.18789891327,0.0552160703989,0.0,-0.798019111929,-1.08309741222,3.70383423696,-0.0865797892498,0.00452157170698,0.0,449.2582664870222,450.7117772175503,452.0514174513946,448.8013740770976
1.9800000000000013,-0.589640593878,-0.774995235614,14.0905165363,6.18262145906,0.0560785586432,0.0,-0.843527433601,-1.16248719821,3.92331601072,-0.0908641392326,0.0290623154607,0.0,487.2862189919359,489.11729746147927,487.55875138880106,487.2328500414136
2.0400000000000014,-0.64135588955,-0.846722304626,14.3274251551,6.17707366346,0.0574542608821,0.0,-0.880461975337,-1.22892282049,3.97334693654,-0.0958676861591,0.00637129675124,0.0,439.1336403996449,437.2472315544804,438.21538354051125,437.7918655910283
2.1000000000000014,-0.695337161698,-0.922595007175,14.5677858331,6.17096322677,0.0576432492135,0.0,-0.918934460182,-1.30071916703,4.03832286072,-0.117773120802,-0.00423026127538,0.0,443.97182737068,443.10101969789883,444.3605559326745,442.5517076714545
2.1600000000000015,-0.751773283951,-1.00318410178,14.8144988918,6.16379046862,0.0570584318753,0.0,-0.962202037755,-1.38630234459,4.18475179935,-0.123346959105,-0.0240557774909,0.0,470.53984503775587,469.0025287429176,469.25971229917536,468.8147296022878
2.2200000000000015,-0.810966375623,-1.08944186834,15.0730428064,6.15588046218,0.0563232121092,0.0,-1.01072563485,-1.48977891342,4.43223652597,-0.159935285667,0.00453710052657,0.0,499.0002731736647,501.08341616975935,501.69440240439667,499.0156975197903
2.2800000000000016,-0.8726907194,-1.18127178569,15.339880285,6.14694543046,0.0574129048103,0.0,-1.04682060578,-1.57204651007,4.46202078001,-0.132965141298,0.036757960753,0.0,435.3463633177243,438.0344022890753,436.09646796798086,438.32188753800114
2.3400000000000016,-0.936664753279,-1.2783322856,15.6094255585,6.13903375199,0.0604233626373,0.0,-1.08589500226,-1.6640339813,4.52235051093,-0.129742511038,0.0685677939348,0.0,446.1463337199705,448.737733117275,447.2986864706832,447.54523177735996
2.4000000000000017,-1.00295484631,-1.38084389136,15.881032958,6.13144811458,0.0646393506812,0.0,-1.12414364441,-1.7536941469,4.53095579274,-0.120513090167,0.0734624262833,0.0,432.58095773897725,432.99688838724495,430.4287518969877,431.1940546822095
2.4600000000000017,-1.0717917639,-1.4892744757,16.1557327916,6.12400117963,0.0697599077823,0.0,-1.17088509985,-1.86133736255,4.62503169179,-0.132512288372,0.10220580009,0.0,458.94220880771456,461.2236427537074,459.63533933947446,458.6697229331066
2.520000000000002,-1.14324569157,-1.60364577292,16.4318673773,6.1156941319,0.0761332500312,0.0,-1.21143078032,-1.95171803623,4.57936088242,-0.154248082864,0.113235447927,0.0,414.8626463823721,415.8407933371053,417.0733150360486,415.1506064782242
2.580000000000002,-1.2175136822,-1.7241770889,16.7087079954,6.1060926223,0.0827981418859,0.0,-1.26480169611,-2.06684417825,4.64798265117,-0.17522876451,0.106386930541,0.0,454.0126310365036,453.47338087129157,454.0474073748199,452.3365831926994
2.640000000000002,-1.29507960961,-1.85173418191,16.9891848266,6.09585429959,0.0888625267234,0.0,-1.32130316168,-2.18598470297,4.70058924042,-0.162765043944,0.0874749051095,0.0,450.90523205582605,449.38313736221494,449.1396099322261,450.1217785516042
2.700000000000002,-1.37618524286,-1.98670584743,17.2731237381,6.08612027238,0.0949528179844,0.0,-1.38274753354,-2.31394106955,4.76331767087,-0.161193276605,0.120473364095,0.0,452.98074323144886,455.63514622174887,454.6132120236619,454.714747907649
2.760000000000002,-1.46107135641,-2.12947674263,17.5604174552,6.07683956941,0.102382479567,0.0,-1.4474585417,-2.44591383886,4.81242920356,-0.144098571999,0.129804498859,0.0,452.1751693106479,452.9399112600739,450.2731274696092,451.63169916720915
2.820000000000002,-1.5501327459,-2.2806307313,17.8519614272,6.0688132461,0.109981606911,0.0,-1.52198338016,-2.59327230998,4.90475516642,-0.118569202194,0.119463300757,0.0,467.70763563030243,466.91511929143184,465.31289095276753,467.29141665502226
2.880000000000002,-1.64402874151,-2.44118338524,18.1507809186,6.06183114416,0.117351379426,0.0,-1.60859411699,-2.75907101528,5.05463583235,-0.112298318684,0.128825413592,0.0,485.50691725244457,486.2211321594198,486.23448392699106,486.6932561279517
2.940000000000002,-1.74268566251,-2.61071921019,18.4535714755,6.05615529444,0.12546152754,0.0,-1.68064623431,-2.89263854875,5.03797496163,-0.0724495542563,0.145521321175,0.0,436.34010151627444,437.7489506869745,434.40785661287583,437.728484021793
